ID;Evento;EventoContinuo;Arq;DataTimeStamp;DataStamp;HourStamp;GPSLong;GPSLat;GPSAlt;Vel;AcelX;AcelY;AcelZ;ColectorType;VersaoHardware;VersaoSoftware;Modelo;FrequenciaAmostragem;NumeroSatelites;NumeroSatelitesVistos;ErroGPS;AcelRange;AcelResolution;LinearAcelX;LinearAcelY;LinearAcelZ;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;InternalDifferenceZ;InternalDifferenceAverageZ;GeoboxTemperature;Bearing;Geobox;Light;Pitch;Roll;Yaw
162610302;0;0;162610302-20210806-15h40m07s463;1628275207478;20210806;15:40:07.479;-46.600166666666674;-23.559841666666664;762.10;13.98;0.15299999713897705;-0.24899999797344208;11.119000434875488;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-0.0216;0.9077;10.1178;-0.1829;0.1829;2.1341;1.016000747680664;1.9431209564208984;35.88;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.3568;6.7958;-42.5682
162610302;0;0;162610302-20210806-15h40m07s463;1628275207528;20210806;15:40:07.529;-46.600166666666674;-23.559841666666664;762.10;13.98;-2.115999937057495;1.2350000143051147;11.3100004196167;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-0.0216;0.9077;10.1178;-0.1829;0.1829;2.1341;-0.6129999160766602;2.050225257873535;35.88;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.3568;6.7958;-42.5682
162610302;0;0;162610302-20210806-15h40m07s463;1628275207577;20210806;15:40:07.578;-46.600166666666674;-23.559841666666664;762.10;13.98;-2.115999937057495;1.2350000143051147;11.3100004196167;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-0.4826;1.1532;9.7621;1.5854;0.061;1.9512;-0.6129999160766602;2.050225257873535;35.91;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.3707;6.7467;-42.6808
162610302;0;0;162610302-20210806-15h40m07s463;1628275207629;20210806;15:40:07.629;-46.600166666666674;-23.559841666666664;762.10;13.98;0.9380000233650208;0.8140000104904175;7.421999931335449;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;0.1174;1.4214;10.4495;1.2195;0.0;2.8659;-0.7849998474121094;-1.9229240417480469;35.87;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.3848;6.8599;-42.7097
162610302;0;0;162610302-20210806-15h40m07s463;1628275207680;20210806;15:40:07.680;-46.600166666666674;-23.559841666666664;762.10;13.98;0.9279999732971191;2.5369999408721924;10.093999862670898;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-1.1999;1.3376;10.1537;2.378;0.5488;2.8659;0.555999755859375;0.7638263702392578;35.9;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.4072;7.2239;-42.8354
162610302;0;0;162610302-20210806-15h40m07s463;1628275207729;20210806;15:40:07.730;-46.600166666666674;-23.559841666666664;762.10;13.98;0.7850000262260437;3.619999885559082;8.868000030517578;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-1.1999;1.3376;10.1537;2.378;0.5488;2.8659;0.48799991607666016;-0.42258262634277344;35.9;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.4072;7.2239;-42.8354
162610302;0;0;162610302-20210806-15h40m07s463;1628275207778;20210806;15:40:07.778;-46.600166666666674;-23.559841666666664;762.10;13.98;0.7850000262260437;3.619999885559082;8.868000030517578;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-0.6502;1.1807;10.5058;2.9878;0.061;5.061;0.48799991607666016;-0.42258262634277344;35.88;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.4672;7.4198;-42.9261
162610302;0;0;162610302-20210806-15h40m07s463;1628275207831;20210806;15:40:07.832;-46.600166666666674;-23.559841666666664;762.10;13.98;-1.1100000143051147;2.98799991607666;11.395999908447266;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-1.928;1.3556;10.3225;1.4024;0.2439;1.2805;0.0950002670288086;2.1954870223999023;35.88;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.5354;7.8287;-43.0939
162610302;0;0;162610302-20210806-15h40m07s463;1628275207880;20210806;15:40:07.881;-46.600166666666674;-23.559841666666664;762.10;13.98;-1.1100000143051147;2.98799991607666;11.395999908447266;28;0.0;2.43;LM-X120;20;12;20;3.6;39.227;0.001;;;;-1.928;1.3556;10.3225;1.4024;0.2439;1.2805;0.0950002670288086;2.1954870223999023;35.88;153.84;CA-SAMPA-SP-BR-000159;0.0;-3.5354;7.8287;-43.0939
162610302;0;0;162610302-20210806-15h40m07s463;1628275207930;20210806;15:40:07.931;-46.60015166666667;-23.55986833333333;762.20;10.58;1.684999942779541;4.089000225067139;6.875999927520752;28;0.0;2.43;LM-X120;20;13;20;3.6;39.227;0.001;;;;-3.1051;1.3125;9.9657;1.8293;-1.0976;1.2805;-0.42100000381469727;-2.409742832183838;35.91;154.93;CA-SAMPA-SP-BR-000159;0.0;-3.5087;7.9592;-43.1735
