ID;Evento;EventoContinuo;Arq;DataTimeStamp;DataStamp;HourStamp;GPSLong;GPSLat;GPSAlt;Vel;AcelX;AcelY;AcelZ;ColectorType;VersaoHardware;VersaoSoftware;Modelo;FrequenciaAmostragem;NumeroSatelites;NumeroSatelitesVistos;ErroGPS;AcelRange;AcelResolution;LinearAcelX;LinearAcelY;LinearAcelZ;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;InternalDifferenceZ;InternalDifferenceAverageZ;GeoboxTemperature;Bearing;Geobox;Light;Pitch;Roll;Yaw
162610302;0;0;162610302-20210806-15h12m01s212;1628273521228;20210806;15:12:01.228;-46.595063333333336;-23.556145;775.60;0.00;0.12399999797344208;2.4800000190734863;9.930999755859375;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;1.1987;0.2347;9.7789;-0.4268;-0.1829;1.2195;0.9289999008178711;0.38602638244628906;35.07;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0011;2.4007;81.6111
162610302;0;0;162610302-20210806-15h12m01s212;1628273521278;20210806;15:12:01.279;-46.595063333333336;-23.556145;775.60;0.00;1.0149999856948853;2.3550000190734863;10.276000022888184;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.7784;0.4754;9.7561;-0.6707;0.1829;-0.4878;0.31599998474121094;0.7253208160400391;35.05;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0059;2.395;81.6005
162610302;0;0;162610302-20210806-15h12m01s212;1628273521329;20210806;15:12:01.330;-46.595063333333336;-23.556145;775.60;0.00;1.0149999856948853;2.3550000190734863;10.276000022888184;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;-0.0012;0.4036;10.1657;-0.5488;0.061;0.0;0.31599998474121094;0.7253208160400391;35.05;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0256;2.3936;81.6004
162610302;0;0;162610302-20210806-15h12m01s212;1628273521382;20210806;15:12:01.382;-46.595063333333336;-23.556145;775.60;0.00;0.7850000262260437;2.4030001163482666;9.911999702453613;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.6191;0.3808;9.9178;-0.3659;-0.1829;1.0366;-0.057000160217285156;0.3624238967895508;35.03;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0155;2.3947;81.611
162610302;0;0;162610302-20210806-15h12m01s212;1628273521430;20210806;15:12:01.431;-46.595063333333336;-23.556145;775.60;0.00;0.8040000200271606;2.4800000190734863;9.307999610900879;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;1.5196;0.2934;9.6028;-0.4268;-0.061;0.5488;-0.6230001449584961;-0.23999691009521484;35.04;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0059;2.395;81.6005
162610302;0;0;162610302-20210806-15h12m01s212;1628273521479;20210806;15:12:01.480;-46.595063333333336;-23.556145;775.60;0.00;-0.0949999988079071;2.4509999752044678;9.711000442504883;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.5329;0.5089;9.8567;-0.7317;0.2439;-0.3659;0.5270004272460938;0.16635417938232422;35.04;118.99;CA-SAMPA-SP-BR-000159;0.0;4.016;2.3942;81.5996
162610302;0;0;162610302-20210806-15h12m01s212;1628273521530;20210806;15:12:01.530;-46.595063333333336;-23.556145;775.60;0.00;-0.06700000166893005;2.509000062942505;9.845000267028809;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.5329;0.5089;9.8567;-0.7317;0.2439;-0.3659;0.7470006942749023;0.30074501037597656;35.04;118.99;CA-SAMPA-SP-BR-000159;0.0;4.016;2.3942;81.5996
162610302;0;0;162610302-20210806-15h12m01s212;1628273521580;20210806;15:12:01.581;-46.595063333333336;-23.556145;775.60;0.00;-0.06700000166893005;2.5850000381469727;9.194000244140625;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.77;0.273;9.786;-0.4268;-0.3049;0.9756;-0.057000160217285156;-0.34920501708984375;35.05;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0059;2.395;81.6005
162610302;0;0;162610302-20210806-15h12m01s212;1628273521632;20210806;15:12:01.633;-46.595063333333336;-23.556145;775.60;0.00;0.6510000228881836;2.4230000972747803;10.0649995803833;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;1.5747;0.2431;9.6244;-0.4268;0.061;0.4878;0.2869997024536133;0.5159549713134766;35.04;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0107;2.3896;81.5996
162610302;0;0;162610302-20210806-15h12m01s212;1628273521681;20210806;15:12:01.682;-46.595063333333336;-23.556145;775.60;0.00;0.6510000228881836;2.4230000972747803;10.0649995803833;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.4982;0.5053;9.7465;-0.6098;0.2439;-0.5488;0.2869997024536133;0.5159549713134766;35.05;118.99;CA-SAMPA-SP-BR-000159;0.0;-3.0E-4;-0.0172;81.5996
162610302;0;0;162610302-20210806-15h12m01s212;1628273521731;20210806;15:12:01.732;-46.595063333333336;-23.556145;775.60;0.00;0.16200000047683716;2.4800000190734863;9.968999862670898;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.0204;0.5065;10.1106;-0.6098;-0.061;0.2439;0.6029996871948242;0.42081451416015625;35.05;118.99;CA-SAMPA-SP-BR-000159;0.0;-3.0E-4;-0.0172;81.5996
162610302;0;0;162610302-20210806-15h12m01s212;1628273521781;20210806;15:12:01.782;-46.595063333333336;-23.556145;775.60;0.00;0.16200000047683716;2.4800000190734863;9.968999862670898;28;0.0;2.43;LM-X120;20;9;20;4.0;39.227;0.001;;;;0.7652;0.3161;9.9082;-0.4878;-0.1829;1.1585;0.6029996871948242;0.42081451416015625;35.03;118.99;CA-SAMPA-SP-BR-000159;0.0;4.0257;2.3939;81.6102
