ID;Evento;EventoContinuo;Arq;DataTimeStamp;DataStamp;HourStamp;GPSLong;GPSLat;GPSAlt;Vel;AcelX;AcelY;AcelZ;ColectorType;VersaoHardware;VersaoSoftware;Modelo;FrequenciaAmostragem;NumeroSatelites;NumeroSatelitesVistos;ErroGPS;AcelRange;AcelResolution;LinearAcelX;LinearAcelY;LinearAcelZ;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;InternalDifferenceZ;InternalDifferenceAverageZ;GeoboxTemperature;Bearing;Geobox;Light;Pitch;Roll;Yaw
162610302;0;0;162610302-20210806-16h19m14s070;1628277554082;20210806;16:19:14.083;-46.59251833333333;-23.561435;762.70;0.44;0.01899999938905239;4.510000228881836;9.489999771118164;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.6299;0.4287;10.2375;-0.4268;-0.122;0.3659;-0.18200016021728516;0.7968997955322266;32.21;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7128;2.2148;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554133;20210806;16:19:14.134;-46.59251833333333;-23.561435;762.70;0.44;-0.23899999260902405;4.270999908447266;9.298999786376953;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;0.2431;0.2754;9.8435;-0.122;-0.2439;0.5488;0.11499977111816406;0.5845003128051758;32.22;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7198;2.2148;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554182;20210806;16:19:14.182;-46.59251833333333;-23.561435;762.70;0.44;-0.05700000002980232;4.367000102996826;8.637999534606934;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;0.1677;0.3473;9.4256;-0.122;0.2439;-0.2439;-0.1340007781982422;-0.08765029907226562;32.21;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7127;2.2149;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554232;20210806;16:19:14.233;-46.59251833333333;-23.561435;762.70;0.44;-0.05700000002980232;4.367000102996826;8.637999534606934;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.1078;0.3257;10.0483;-0.122;-0.3049;0.6098;-0.1340007781982422;-0.08765029907226562;32.21;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7128;2.2148;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554284;20210806;16:19:14.285;-46.59251833333333;-23.561435;762.70;0.44;-0.04699999839067459;4.3379998207092285;9.097999572753906;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.1078;0.3257;10.0483;-0.122;-0.3049;0.6098;-0.048000335693359375;0.35506343841552734;32.21;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7128;2.2148;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554333;20210806;16:19:14.333;-46.59251833333333;-23.561435;762.70;0.44;-0.008999999612569809;4.442999839782715;8.64799976348877;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;0.3401;0.2048;9.598;-0.122;0.122;0.122;-0.048000335693359375;-0.1008749008178711;32.21;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7197;2.2149;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554385;20210806;16:19:14.385;-46.59251833333333;-23.561435;762.70;0.44;-0.12399999797344208;4.318999767303467;9.20300006866455;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.7796;0.4263;10.2531;-0.3049;-0.122;0.1829;-0.010000228881835938;0.4358844757080078;32.24;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.6988;2.2079;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554433;20210806;16:19:14.433;-46.59251833333333;-23.561435;762.70;0.44;-0.12399999797344208;4.318999767303467;9.20300006866455;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.7796;0.4263;10.2531;-0.3049;-0.122;0.1829;-0.010000228881835938;0.4358844757080078;32.24;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.6988;2.2079;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554486;20210806;16:19:14.486;-46.59251833333333;-23.561435;762.70;0.44;-0.14300000667572021;4.375999927520752;8.39900016784668;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.7796;0.4263;10.2531;-0.3049;-0.122;0.1829;-0.06699943542480469;-0.3760204315185547;32.24;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.6988;2.2079;-4.9821
162610302;0;0;162610302-20210806-16h19m14s070;1628277554533;20210806;16:19:14.534;-46.59251833333333;-23.561435;762.70;0.44;-0.14300000667572021;4.375999927520752;8.39900016784668;28;0.0;2.43;LM-X120;20;14;21;5.4;39.227;0.001;;;;-0.1533;0.2886;10.0483;-0.1829;-0.3049;0.6098;-0.06699943542480469;-0.3760204315185547;32.22;195.25;CA-SAMPA-SP-BR-000159;0.0;-1.7196;2.2079;-4.9821
