ID;Evento;EventoContinuo;Arq;DataTimeStamp;DataStamp;HourStamp;GPSLong;GPSLat;GPSAlt;Vel;AcelX;AcelY;AcelZ;ColectorType;VersaoHardware;VersaoSoftware;Modelo;FrequenciaAmostragem;NumeroSatelites;NumeroSatelitesVistos;ErroGPS;AcelRange;AcelResolution;LinearAcelX;LinearAcelY;LinearAcelZ;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;InternalDifferenceZ;InternalDifferenceAverageZ;GeoboxTemperature;Bearing;Geobox;Light;Pitch;Roll;Yaw
162610302;0;0;162610302-20210806-15h56m02s761;1628276162775;20210806;15:56:02.775;-46.592606666666676;-23.56142333333333;808.30;0.00;1.1770000457763672;2.930000066757202;9.625;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.8819999694824219;1.564767837524414;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276162824;20210806;15:56:02.825;-46.592606666666676;-23.56142333333333;808.30;0.00;-1.7519999742507935;4.710999965667725;9.031000137329102;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.5939998626708984;0.9663667678833008;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276162874;20210806;15:56:02.875;-46.592606666666676;-23.56142333333333;808.30;0.00;0.3160000145435333;3.8970000743865967;7.958000183105469;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.2969999313354492;-0.16840267181396484;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276162924;20210806;15:56:02.924;-46.592606666666676;-23.56142333333333;808.30;0.00;0.5450000166893005;4.375999927520752;9.01200008392334;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.508000373840332;0.8480978012084961;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276162975;20210806;15:56:02.975;-46.592606666666676;-23.56142333333333;808.30;0.00;0.5450000166893005;4.375999927520752;9.01200008392334;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.508000373840332;0.8480978012084961;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163024;20210806;15:56:03.025;-46.592606666666676;-23.56142333333333;808.30;0.00;0.6029999852180481;4.644000053405762;8.83899974822998;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.33500003814697266;0.5906276702880859;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163074;20210806;15:56:03.074;-46.592606666666676;-23.56142333333333;808.30;0.00;0.4300000071525574;4.48199987411499;7.4120001792907715;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.5369997024536133;-0.9050898551940918;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163125;20210806;15:56:03.126;-46.592606666666676;-23.56142333333333;808.30;0.00;2.5280001163482666;5.085000038146973;6.196000099182129;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.048000335693359375;-2.0840206146240234;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163175;20210806;15:56:03.175;-46.592606666666676;-23.56142333333333;808.30;0.00;2.2690000534057617;5.936999797821045;7.047999858856201;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.8519997596740723;-1.2267060279846191;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163224;20210806;15:56:03.225;-46.592606666666676;-23.56142333333333;808.30;0.00;1.7430000305175781;4.710999965667725;10.276000022888184;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.814000129699707;1.9594449996948242;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163274;20210806;15:56:03.275;-46.592606666666676;-23.56142333333333;808.30;0.00;2.825000047683716;6.664999961853027;6.875999927520752;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;3.6009998321533203;-1.432030200958252;30.89;318.89;;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163325;20210806;15:56:03.326;-46.592606666666676;-23.56142333333333;808.30;0.00;2.825000047683716;6.664999961853027;6.875999927520752;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;3.6009998321533203;-1.432030200958252;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163375;20210806;15:56:03.375;-46.592606666666676;-23.56142333333333;808.30;0.00;1.215999960899353;5.229000091552734;7.901000022888184;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.4499998092651367;-0.3681459426879883;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163426;20210806;15:56:03.427;-46.592606666666676;-23.56142333333333;808.30;0.00;0.4020000100135803;4.980000019073486;6.24399995803833;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-1.2350001335144043;-2.0110669136047363;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163476;20210806;15:56:03.477;-46.592606666666676;-23.56142333333333;808.30;0.00;0.4020000100135803;4.980000019073486;6.24399995803833;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-1.2350001335144043;-2.0110669136047363;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163527;20210806;15:56:03.528;-46.592606666666676;-23.56142333333333;808.30;0.00;-3.944999933242798;3.236999988555908;7.182000160217285;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.47899961471557617;-1.0299711227416992;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163579;20210806;15:56:03.579;-46.592606666666676;-23.56142333333333;808.30;0.00;0.20100000500679016;0.8610000014305115;6.961999893188477;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.5269999504089355;-1.2062969207763672;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163630;20210806;15:56:03.631;-46.592606666666676;-23.56142333333333;808.30;0.00;3.8399999141693115;-0.5740000009536743;8.723999977111816;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.2589998245239258;0.5649433135986328;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163682;20210806;15:56:03.683;-46.592606666666676;-23.56142333333333;808.30;0.00;3.2079999446868896;0.5550000071525574;10.984000205993652;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.39299964904785156;2.785109519958496;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163729;20210806;15:56:03.729;-46.592606666666676;-23.56142333333333;808.30;0.00;3.2079999446868896;0.5550000071525574;10.984000205993652;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.39299964904785156;2.785109519958496;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163779;20210806;15:56:03.779;-46.592606666666676;-23.56142333333333;808.30;0.00;1.0529999732971191;-3.1410000324249268;10.956000328063965;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;0.1529998779296875;2.5936689376831055;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163830;20210806;15:56:03.831;-46.592606666666676;-23.56142333333333;808.30;0.00;0.9480000138282776;-1.8960000276565552;13.46500015258789;28;0.0;2.43;LM-X120;20;15;20;3.3;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.14400005340576172;4.953553199768066;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163882;20210806;15:56:03.883;-46.592606666666676;-23.56142333333333;808.30;0.00;-0.7080000042915344;-1.9249999523162842;11.559000015258789;28;0.0;2.43;LM-X120;20;15;20;3.2;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.13399982452392578;2.929703712463379;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163929;20210806;15:56:03.930;-46.592606666666676;-23.56142333333333;808.30;0.00;-0.7080000042915344;-1.9249999523162842;11.559000015258789;28;0.0;2.43;LM-X120;20;15;20;3.2;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-0.13399982452392578;2.929703712463379;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276163979;20210806;15:56:03.980;-46.592606666666676;-23.56142333333333;808.30;0.00;-0.6890000104904175;-2.490000009536743;8.982999801635742;28;0.0;2.43;LM-X120;20;15;20;3.2;39.227;0.001;;;;;;;0.0;-0.061;0.5488;-1.2540006637573242;0.25788211822509766;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
162610302;0;0;162610302-20210806-15h56m02s761;1628276164030;20210806;15:56:04.031;-46.592606666666676;-23.56142333333333;808.30;0.00;-3.4189999103546143;-1.4359999895095825;10.428999900817871;28;0.0;2.43;LM-X120;20;15;20;3.2;39.227;0.001;;;;;;;0.0;-0.061;0.5488;1.1969995498657227;1.7247514724731445;30.89;318.89;CA-SAMPA-SP-BR-000159;;;;
