ID;Evento;EventoContinuo;Arq;DataTimeStamp;DataStamp;HourStamp;GPSLong;GPSLat;GPSAlt;Vel;AcelX;AcelY;AcelZ;ColectorType;VersaoHardware;VersaoSoftware;Modelo;FrequenciaAmostragem;NumeroSatelites;NumeroSatelitesVistos;ErroGPS;AcelRange;AcelResolution;LinearAcelX;LinearAcelY;LinearAcelZ;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;InternalDifferenceZ;InternalDifferenceAverageZ;GeoboxTemperature;Bearing;Geobox;Light;Pitch;Roll;Yaw
162610302;0;0;162610302-20210829-15h03m13s078;1630260193090;20210829;15:03:13.091;-46.46884166666667;-23.533556666666662;764.70;16.00;0.7850000262260437;9.039999961853027;3.628999948501587;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.9724;0.3185;9.6627;-0.7927;-0.2439;-0.9756;-0.24900007247924805;-1.100226640701294;23.92;199.65;CA-SAMPA-SP-BR-000159;0.0;1.9112;2.3262;60.0839
162610302;0;0;162610302-20210829-15h03m13s078;1630260193140;20210829;15:03:13.140;-46.46884166666667;-23.533556666666662;764.70;16.00;0.5740000009536743;9.489999771118164;4.13700008392334;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;-0.279;0.7149;8.5083;20.4268;0.6098;-3.0488;0.10599994659423828;-0.5576519966125488;23.94;199.65;CA-SAMPA-SP-BR-000159;0.0;1.9061;2.4194;60.0516
162610302;0;0;162610302-20210829-15h03m13s078;1630260193191;20210829;15:03:13.191;-46.46884166666667;-23.533556666666662;764.70;16.00;0.6320000290870667;9.510000228881836;4.999000072479248;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.2431;0.6886;10.5441;5.122;-1.3415;-2.1341;0.4219999313354492;0.3207721710205078;23.89;199.65;CA-SAMPA-SP-BR-000159;0.0;1.8986;3.4104;60.063
162610302;0;0;162610302-20210829-15h03m13s078;1630260193242;20210829;15:03:13.242;-46.46884166666667;-23.533556666666662;764.70;16.00;0.6320000290870667;9.510000228881836;4.999000072479248;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;-0.0695;1.2155;9.3478;-3.7805;-2.1341;-3.1707;0.4219999313354492;0.3207721710205078;23.89;199.65;CA-SAMPA-SP-BR-000159;0.0;1.9203;3.8455;60.1052
162610302;0;0;162610302-20210829-15h03m13s078;1630260193293;20210829;15:03:13.294;-46.46884166666667;-23.533556666666662;764.70;16.00;0.3440000116825104;9.413999557495117;5.650000095367432;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.6095;1.0299;8.1119;-11.3415;-1.5854;-2.0732;-0.5079998970031738;0.4641571044921875;23.94;199.65;CA-SAMPA-SP-BR-000159;0.0;2.0126;3.8218;60.2057
162610302;0;0;162610302-20210829-15h03m13s078;1630260193342;20210829;15:03:13.343;-46.46884166666667;-23.533556666666662;764.70;16.00;-1.7710000276565552;8.407999992370605;3.2839999198913574;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.8622;-0.0599;11.7152;-5.6098;-0.4268;0.5488;-0.28800010681152344;-1.3256034851074219;23.93;199.65;CA-SAMPA-SP-BR-000159;0.0;2.1066;3.4081;60.2468
162610302;0;0;162610302-20210829-15h03m13s078;1630260193392;20210829;15:03:13.393;-46.46884166666667;-23.533556666666662;764.70;16.00;-0.6320000290870667;8.857999801635742;4.021999835968018;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.5556;0.6778;10.1285;0.4878;-0.5488;-1.1585;0.14399981498718262;-0.5520234107971191;23.92;199.65;CA-SAMPA-SP-BR-000159;0.0;2.1196;2.8565;60.2386
162610302;0;0;162610302-20210829-15h03m13s078;1630260193443;20210829;15:03:13.444;-46.46884166666667;-23.533556666666662;764.70;16.00;0.9760000109672546;8.96399974822998;4.386000156402588;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.0599;0.4359;10.6039;1.0366;-1.2805;-1.0366;-0.05699968338012695;-0.13166332244873047;23.93;199.65;CA-SAMPA-SP-BR-000159;0.0;2.1684;2.7721;60.2568
162610302;0;0;162610302-20210829-15h03m13s078;1630260193492;20210829;15:03:13.493;-46.46884166666667;-23.533556666666662;764.70;16.00;0.9760000109672546;8.96399974822998;4.386000156402588;28;0.0;2.43;LM-X120;20;10;19;2.5;39.227;0.001;;;;0.758;0.5652;10.0974;-0.8537;-1.7683;-0.3659;-0.05699968338012695;-0.13166332244873047;23.91;199.65;CA-SAMPA-SP-BR-000159;0.0;2.2144;2.7756;60.2868
162610302;0;0;162610302-20210829-15h03m13s078;1630260193543;20210829;15:03:13.544;-46.46886166666666;-23.533601666666662;764.80;16.00;-1.0529999732971191;9.050000190734863;3.322999954223633;28;0.0;2.43;LM-X120;20;10;19;2.6;39.227;0.001;;;;0.849;0.0982;10.7357;1.3415;-2.0122;-0.4878;0.10599994659423828;-1.1304926872253418;23.91;202.57;CA-SAMPA-SP-BR-000159;0.0;2.3028;2.7066;60.3166
