ID;Evento;EventoContinuo;Arq;DataTimeStamp;DataStamp;HourStamp;GPSLong;GPSLat;GPSAlt;Vel;AcelX;AcelY;AcelZ;ColectorType;VersaoHardware;VersaoSoftware;Modelo;FrequenciaAmostragem;NumeroSatelites;NumeroSatelitesVistos;ErroGPS;AcelRange;AcelResolution;LinearAcelX;LinearAcelY;LinearAcelZ;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;InternalDifferenceZ;InternalDifferenceAverageZ;GeoboxTemperature;Bearing;Geobox;Light;Pitch;Roll;Yaw
162610302;0;0;162610302-20210829-14h54m27s909;1630259667922;20210829;14:54:27.923;-46.464306666666666;-23.52764666666667;774.40;9.29;-0.28700000047683716;1.503000020980835;9.079000473022461;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;1.0814;0.0;10.659;0.0;-3.1098;9.8171;-0.13399982452392578;-0.523188591003418;24.48;325.93;CA-SAMPA-SP-BR-000159;0.0;6.6728;1.5293;4.7926
162610302;0;0;162610302-20210829-14h54m27s909;1630259667972;20210829;14:54:27.973;-46.464306666666666;-23.52764666666667;774.40;9.29;-0.28700000047683716;1.503000020980835;9.079000473022461;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;1.0071;-0.4838;11.9715;1.4634;-2.6829;9.939;-0.13399982452392578;-0.523188591003418;24.48;325.93;CA-SAMPA-SP-BR-000159;0.0;6.733;1.3956;4.2786
162610302;0;0;162610302-20210829-14h54m27s909;1630259668022;20210829;14:54:28.023;-46.464306666666666;-23.52764666666667;774.40;9.29;-1.2450000047683716;1.7230000495910645;9.557000160217285;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;1.8825;0.17;11.1716;4.939;-2.9268;9.6341;-0.03899955749511719;-0.05811786651611328;24.48;325.93;CA-SAMPA-SP-BR-000159;0.0;6.7323;1.3519;3.7797
162610302;0;0;162610302-20210829-14h54m27s909;1630259668074;20210829;14:54:28.074;-46.464306666666666;-23.52764666666667;774.40;9.29;-1.5800000429153442;1.6469999551773071;9.355999946594238;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;1.8825;0.17;11.1716;4.939;-2.9268;9.6341;-0.020000457763671875;-0.2620420455932617;24.48;325.93;CA-SAMPA-SP-BR-000159;0.0;6.7323;1.3519;3.7797
162610302;0;0;162610302-20210829-14h54m27s909;1630259668122;20210829;14:54:28.123;-46.464306666666666;-23.52764666666667;774.40;9.29;-0.4020000100135803;1.4259999990463257;9.682000160217285;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;-3.8823;0.7616;10.5896;2.561;-3.0488;7.9878;-0.24899959564208984;0.06198692321777344;24.49;325.93;CA-SAMPA-SP-BR-000159;0.0;6.72;1.6735;2.7799
162610302;0;0;162610302-20210829-14h54m27s909;1630259668172;20210829;14:54:28.173;-46.464306666666666;-23.52764666666667;774.40;9.29;-0.4020000100135803;1.4259999990463257;9.682000160217285;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;-0.4275;1.2921;9.0364;-0.6098;-2.9268;6.0976;-0.24899959564208984;0.06198692321777344;24.49;325.93;CA-SAMPA-SP-BR-000159;0.0;6.7248;1.7235;2.3109
162610302;0;0;162610302-20210829-14h54m27s909;1630259668223;20210829;14:54:28.223;-46.464306666666666;-23.52764666666667;774.40;9.29;-1.4359999895095825;1.2350000143051147;8.800999641418457;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;-0.4347;0.2658;10.7429;-1.7683;-3.5976;12.9268;0.4980001449584961;-0.31862831115722656;24.48;325.93;CA-SAMPA-SP-BR-000159;0.0;6.8159;1.731;1.8088
162610302;0;0;162610302-20210829-14h54m27s909;1630259668272;20210829;14:54:28.272;-46.464306666666666;-23.52764666666667;774.40;9.29;-1.1970000267028809;1.5800000429153442;10.131999969482422;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;0.2;0.8478;10.5501;0.9146;-2.0732;9.8171;0.0;0.506901741027832;24.49;325.93;CA-SAMPA-SP-BR-000159;0.0;6.7625;1.5643;1.276
162610302;0;0;162610302-20210829-14h54m27s909;1630259668323;20210829;14:54:28.323;-46.464306666666666;-23.52764666666667;774.40;9.29;-0.7850000262260437;1.7330000400543213;9.835000038146973;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;-0.1581;0.4131;9.3394;5.0;-1.8902;7.0122;0.6409997940063477;0.20789146423339844;24.48;325.93;CA-SAMPA-SP-BR-000159;0.0;6.7685;1.5442;0.8186
162610302;0;0;162610302-20210829-14h54m27s909;1630259668372;20210829;14:54:28.372;-46.464306666666666;-23.52764666666667;774.40;9.29;-0.6600000262260437;1.2730000019073486;9.595999717712402;28;0.0;2.43;LM-X120;20;10;20;2.9;39.227;0.001;;;;0.2515;0.1269;9.7585;1.2805;-3.1098;10.9146;-1.0920000076293945;-0.04059791564941406;24.46;325.93;CA-SAMPA-SP-BR-000159;0.0;6.7467;1.6205;0.3206
